//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_VATALSTAB_LV05,SI_JST_YOYO_VATALSTAB,5,164,165,=,=,=,=,20,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,102,=,=,=,=,=,=,=,1,38,600
SA_VATALSTAB_LV06,SI_JST_YOYO_VATALSTAB,6,165,166,=,=,=,=,24,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,105,=,=,=,=,=,=,=,1,42,600
SA_VATALSTAB_LV07,SI_JST_YOYO_VATALSTAB,7,166,167,=,=,=,=,28,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,108,=,=,=,=,=,=,=,1,46,600
SA_VATALSTAB_LV08,SI_JST_YOYO_VATALSTAB,8,167,168,=,=,=,=,32,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,111,=,=,=,=,=,=,=,1,51,600
SA_VATALSTAB_LV09,SI_JST_YOYO_VATALSTAB,9,168,169,=,=,=,=,36,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,114,=,=,=,=,=,=,=,1,56,600
SA_VATALSTAB_LV10,SI_JST_YOYO_VATALSTAB,10,169,170,=,=,=,=,40,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,117,=,=,=,=,=,=,=,1,61,600
SA_FASTATTACK_LV01,SI_RAG_SUP_FASTATTACK,1,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,50,=,=,=,=,=,=,=,=,=,30,=,=,=,=,=,=,40000,=,1,20,600
SA_FASTATTACK_LV02,SI_RAG_SUP_FASTATTACK,2,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,100,=,=,=,=,=,=,=,=,=,31,=,=,=,=,=,=,45000,=,1,22,600
SA_FASTATTACK_LV03,SI_RAG_SUP_FASTATTACK,3,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,150,=,=,=,=,=,=,=,=,=,32,=,=,=,=,=,=,50000,=,1,24,600
SA_FASTATTACK_LV04,SI_RAG_SUP_FASTATTACK,4,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,200,=,=,=,=,=,=,=,=,=,33,=,=,=,=,=,=,55000,=,1,26,600
SA_FASTATTACK_LV05,SI_RAG_SUP_FASTATTACK,5,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,250,=,=,=,=,=,=,=,=,=,34,=,=,=,=,=,=,60000,=,1,29,600
SA_FASTATTACK_LV06,SI_RAG_SUP_FASTATTACK,6,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,300,=,=,=,=,=,=,=,=,=,35,=,=,=,=,=,=,65000,=,1,33,600
SA_FASTATTACK_LV07,SI_RAG_SUP_FASTATTACK,7,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,350,=,=,=,=,=,=,=,=,=,36,=,=,=,=,=,=,70000,=,1,37,600
SA_FASTATTACK_LV08,SI_RAG_SUP_FASTATTACK,8,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,400,=,=,=,=,=,=,=,=,=,37,=,=,=,=,=,=,75000,=,1,41,600
SA_FASTATTACK_LV09,SI_RAG_SUP_FASTATTACK,9,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,450,=,=,=,=,=,=,=,=,=,38,=,=,=,=,=,=,80000,=,1,45,600
SA_FASTATTACK_LV10,SI_RAG_SUP_FASTATTACK,10,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,500,=,=,=,=,=,=,=,=,=,39,=,=,=,=,=,=,85000,=,1,50,600
SA_ICEARROW_LV01,SI_RAG_BOW_ICEARROW,1,250,251,=,=,=,=,40,=,=,DST_SPEED,DST_CHRSTATE,-2,CHS_SLOW,=,=,=,=,=,=,=,=,40,=,=,=,4,=,=,5000,=,1,15,600
SA_ICEARROW_LV02,SI_RAG_BOW_ICEARROW,2,251,252,=,=,=,=,42,=,=,DST_SPEED,DST_CHRSTATE,-4,CHS_SLOW,=,=,=,=,=,=,=,=,42,=,=,=,4,=,=,6000,=,1,17,600
SA_ICEARROW_LV03,SI_RAG_BOW_ICEARROW,3,252,253,=,=,=,=,44,=,=,DST_SPEED,DST_CHRSTATE,-6,CHS_SLOW,=,=,=,=,=,=,=,=,44,=,=,=,4,=,=,7000,=,1,19,600
SA_ICEARROW_LV04,SI_RAG_BOW_ICEARROW,4,253,254,=,=,=,=,46,=,=,DST_SPEED,DST_CHRSTATE,-8,CHS_SLOW,=,=,=,=,=,=,=,=,46,=,=,=,4,=,=,8000,=,1,21,600
SA_ICEARROW_LV05,SI_RAG_BOW_ICEARROW,5,254,255,=,=,=,=,48,=,=,DST_SPEED,DST_CHRSTATE,-10,CHS_SLOW,=,=,=,=,=,=,=,=,48,=,=,=,4,=,=,9000,=,1,24,600
SA_ICEARROW_LV06,SI_RAG_BOW_ICEARROW,6,255,256,=,=,=,=,50,=,=,DST_SPEED,DST_CHRSTATE,-12,CHS_SLOW,=,=,=,=,=,=,=,=,50,=,=,=,4,=,=,10000,=,1,28,600
SA_ICEARROW_LV07,SI_RAG_BOW_ICEARROW,7,256,257,=,=,=,=,52,=,=,DST_SPEED,DST_CHRSTATE,-14,CHS_SLOW,=,=,=,=,=,=,=,=,52,=,=,=,4,=,=,11000,=,1,32,600
SA_ICEARROW_LV08,SI_RAG_BOW_ICEARROW,8,257,258,=,=,=,=,54,=,=,DST_SPEED,DST_CHRSTATE,-16,CHS_SLOW,=,=,=,=,=,=,=,=,54,=,=,=,4,=,=,12000,=,1,36,600
SA_ICEARROW_LV09,SI_RAG_BOW_ICEARROW,9,258,259,=,=,=,=,56,=,=,DST_SPEED,DST_CHRSTATE,-18,CHS_SLOW,=,=,=,=,=,=,=,=,56,=,=,=,4,=,=,13000,=,1,40,600
SA_ICEARROW_LV10,SI_RAG_BOW_ICEARROW,10,259,260,=,=,=,=,58,=,=,DST_SPEED,DST_CHRSTATE,-20,CHS_SLOW,=,=,=,=,=,=,=,=,58,=,=,=,4,=,=,14000,=,1,45,600
SA_FLAMEARROW_01,SI_RAG_BOW_FLAMEARROW,1,250,251,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,40,=,=,=,5,=,=,=,=,1,15,600
SA_FLAMEARROW_02,SI_RAG_BOW_FLAMEARROW,2,251,252,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,=,5,=,=,=,=,1,17,600
SA_FLAMEARROW_03,SI_RAG_BOW_FLAMEARROW,3,252,253,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,=,5,=,=,=,=,1,19,600
SA_FLAMEARROW_04,SI_RAG_BOW_FLAMEARROW,4,253,254,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,=,5,=,=,=,=,1,21,600
SA_FLAMEARROW_05,SI_RAG_BOW_FLAMEARROW,5,254,255,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,=,5,=,=,=,=,1,24,600
SA_FLAMEARROW_06,SI_RAG_BOW_FLAMEARROW,6,255,256,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,50,=,=,=,5,=,=,=,=,1,28,600
SA_FLAMEARROW_07,SI_RAG_BOW_FLAMEARROW,7,256,257,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,52,=,=,=,5,=,=,=,=,1,32,600
SA_FLAMEARROW_08,SI_RAG_BOW_FLAMEARROW,8,257,258,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,=,=,5,=,=,=,=,1,36,600
SA_FLAMEARROW_09,SI_RAG_BOW_FLAMEARROW,9,258,259,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,56,=,=,=,5,=,=,=,=,1,40,600
SA_FLAMEARROW_10,SI_RAG_BOW_FLAMEARROW,10,259,260,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,58,=,=,=,5,=,=,=,=,1,45,600
SA_PIRCINGARROW_LV01,SI_RAG_BOW_PIRCINGARROW,1,180,181,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,=,=,=,=,=,=,=,1,20,600
SA_PIRCINGARROW_LV02,SI_RAG_BOW_PIRCINGARROW,2,181,182,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,44,=,=,=,=,=,=,=,=,1,22,600
SA_PIRCINGARROW_LV03,SI_RAG_BOW_PIRCINGARROW,3,182,183,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,46,=,=,=,=,=,=,=,=,1,24,600
SA_PIRCINGARROW_LV04,SI_RAG_BOW_PIRCINGARROW,4,183,184,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,=,=,=,=,=,=,=,1,26,600
SA_PIRCINGARROW_LV05,SI_RAG_BOW_PIRCINGARROW,5,184,185,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,50,=,=,=,=,=,=,=,=,1,29,600
SA_PIRCINGARROW_LV06,SI_RAG_BOW_PIRCINGARROW,6,185,186,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,52,=,=,=,=,=,=,=,=,1,33,600
SA_PIRCINGARROW_LV07,SI_RAG_BOW_PIRCINGARROW,7,186,187,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,=,=,=,=,=,=,=,1,37,600
SA_PIRCINGARROW_LV08,SI_RAG_BOW_PIRCINGARROW,8,187,188,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,56,=,=,=,=,=,=,=,=,1,41,600
SA_PIRCINGARROW_LV09,SI_RAG_BOW_PIRCINGARROW,9,188,189,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,58,=,=,=,=,=,=,=,=,1,45,600
SA_PIRCINGARROW_LV10,SI_RAG_BOW_PIRCINGARROW,10,189,190,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,=,=,=,=,=,=,1,50,600
SA_POISONARROW_LV01,SI_RAG_BOW_POISONARROW,1,140,141,=,=,=,=,30,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,80,=,=,=,=,=,42,=,=,=,=,=,3000,12000,=,1,15,600
SA_POISONARROW_LV02,SI_RAG_BOW_POISONARROW,2,141,142,=,=,=,=,32,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,90,=,=,=,=,=,44,=,=,=,=,=,3000,12000,=,1,17,600
SA_POISONARROW_LV03,SI_RAG_BOW_POISONARROW,3,142,143,=,=,=,=,34,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,100,=,=,=,=,=,46,=,=,=,=,=,3000,12000,=,1,19,600
SA_POISONARROW_LV04,SI_RAG_BOW_POISONARROW,4,143,144,=,=,=,=,36,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,110,=,=,=,=,=,48,=,=,=,=,=,3000,12000,=,1,21,600
SA_POISONARROW_LV05,SI_RAG_BOW_POISONARROW,5,144,145,=,=,=,=,38,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,120,=,=,=,=,=,50,=,=,=,=,=,3000,12000,=,1,24,600
SA_POISONARROW_LV06,SI_RAG_BOW_POISONARROW,6,145,146,=,=,=,=,40,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,130,=,=,=,=,=,52,=,=,=,=,=,3000,12000,=,1,28,600
SA_POISONARROW_LV07,SI_RAG_BOW_POISONARROW,7,146,147,=,=,=,=,42,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,140,=,=,=,=,=,54,=,=,=,=,=,3000,12000,=,1,32,600
SA_POISONARROW_LV08,SI_RAG_BOW_POISONARROW,8,147,148,=,=,=,=,44,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,150,=,=,=,=,=,56,=,=,=,=,=,3000,12000,=,1,36,600
SA_POISONARROW_LV09,SI_RAG_BOW_POISONARROW,9,148,149,=,=,=,=,46,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,200,=,=,=,=,=,58,=,=,=,=,=,3000,15000,=,1,40,600
SA_POISONARROW_LV10,SI_RAG_BOW_POISONARROW,10,149,150,=,=,=,=,48,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,250,=,=,=,=,=,60,=,=,=,=,=,3000,18000,=,1,45,600
SA_SILENTARROW_LV01,SI_RAG_BOW_SILENTARROW,1,106,107,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,30,=,=,=,=,=,=,6000,=,1,25,600
SA_SILENTARROW_LV02,SI_RAG_BOW_SILENTARROW,2,108,109,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,32,=,=,=,=,=,=,7000,=,1,28,600
SA_SILENTARROW_LV03,SI_RAG_BOW_SILENTARROW,3,110,111,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,34,=,=,=,=,=,=,8000,=,1,31,600
SA_SILENTARROW_LV04,SI_RAG_BOW_SILENTARROW,4,112,113,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,36,=,=,=,=,=,=,9000,=,1,34,600
SA_SILENTARROW_LV05,SI_RAG_BOW_SILENTARROW,5,114,115,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,38,=,=,=,=,=,=,10000,=,1,38,600
SA_SILENTARROW_LV06,SI_RAG_BOW_SILENTARROW,6,116,117,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,40,=,=,=,=,=,=,11000,=,1,42,600
SA_SILENTARROW_LV07,SI_RAG_BOW_SILENTARROW,7,118,119,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,42,=,=,=,=,=,=,12000,=,1,46,600
SA_SILENTARROW_LV08,SI_RAG_BOW_SILENTARROW,8,120,121,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,44,=,=,=,=,=,=,13000,=,1,51,600
SA_SILENTARROW_LV09,SI_RAG_BOW_SILENTARROW,9,122,123,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,46,=,=,=,=,=,=,14000,=,1,56,600
SA_SILENTARROW_LV10,SI_RAG_BOW_SILENTARROW,10,124,125,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_SILENT,=,=,=,=,=,=,=,=,=,48,=,=,=,=,=,=,15000,=,1,61,600
SA_NATURE_LV01,SI_RAG_SUP_NATURE,1,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,1,=,=,=,=,=,=,=,=,=,65,=,=,=,=,=,=,60000,=,1,20,600
SA_NATURE_LV02,SI_RAG_SUP_NATURE,2,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,2,=,=,=,=,=,=,=,=,=,70,=,=,=,=,=,=,70000,=,1,22,600
SA_NATURE_LV03,SI_RAG_SUP_NATURE,3,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,3,=,=,=,=,=,=,=,=,=,75,=,=,=,=,=,=,80000,=,1,24,600
SA_NATURE_LV04,SI_RAG_SUP_NATURE,4,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,4,=,=,=,=,=,=,=,=,=,80,=,=,=,=,=,=,90000,=,1,26,600
SA_NATURE_LV05,SI_RAG_SUP_NATURE,5,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,5,=,=,=,=,=,=,=,=,=,85,=,=,=,=,=,=,100000,=,1,29,600
SA_NATURE_LV06,SI_RAG_SUP_NATURE,6,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,6,=,=,=,=,=,=,=,=,=,90,=,=,=,=,=,=,110000,=,1,33,600
SA_NATURE_LV07,SI_RAG_SUP_NATURE,7,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,7,=,=,=,=,=,=,=,=,=,95,=,=,=,=,=,=,120000,=,1,37,600
SA_NATURE_LV08,SI_RAG_SUP_NATURE,8,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,8,=,=,=,=,=,=,=,=,=,100,=,=,=,=,=,=,130000,=,1,41,600
SA_NATURE_LV09,SI_RAG_SUP_NATURE,9,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,9,=,=,=,=,=,=,=,=,=,105,=,=,=,=,=,=,140000,=,1,45,600
SA_NATURE_LV10,SI_RAG_SUP_NATURE,10,=,=,=,=,=,=,=,=,=,DST_ATKPOWER_RATE,=,10,=,=,=,=,=,=,=,=,=,110,=,=,=,=,=,=,150000,=,1,50,600
SA_TRIPLESHOT_LV01,SI_RAG_BOW_TRIPLESHOT,1,126,127,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,55,=,=,=,=,=,=,=,=,1,25,600
SA_TRIPLESHOT_LV02,SI_RAG_BOW_TRIPLESHOT,2,127,128,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,=,=,=,=,=,=,=,1,28,600
SA_TRIPLESHOT_LV03,SI_RAG_BOW_TRIPLESHOT,3,128,129,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,65,=,=,=,=,=,=,=,=,1,31,600
SA_TRIPLESHOT_LV04,SI_RAG_BOW_TRIPLESHOT,4,129,130,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,70,=,=,=,=,=,=,=,=,1,34,600
SA_TRIPLESHOT_LV05,SI_RAG_BOW_TRIPLESHOT,5,130,131,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,75,=,=,=,=,=,=,=,=,1,38,600
SA_TRIPLESHOT_LV06,SI_RAG_BOW_TRIPLESHOT,6,131,132,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,80,=,=,=,=,=,=,=,=,1,42,600
SA_TRIPLESHOT_LV07,SI_RAG_BOW_TRIPLESHOT,7,132,133,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,85,=,=,=,=,=,=,=,=,1,46,600
SA_TRIPLESHOT_LV08,SI_RAG_BOW_TRIPLESHOT,8,133,134,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,90,=,=,=,=,=,=,=,=,1,51,600
SA_TRIPLESHOT_LV09,SI_RAG_BOW_TRIPLESHOT,9,134,135,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,95,=,=,=,=,=,=,=,=,1,56,600
SA_TRIPLESHOT_LV10,SI_RAG_BOW_TRIPLESHOT,10,135,136,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,100,=,=,=,=,=,=,=,=,1,61,600
SA_ATK_COUNTER_L01,SI_GEN_ATK_COUNTER,1,35,36,=,=,=,=,=,1,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L02,SI_GEN_ATK_COUNTER,2,35,36,=,=,=,=,=,2,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L03,SI_GEN_ATK_COUNTER,3,36,37,=,=,=,=,=,3,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L04,SI_GEN_ATK_COUNTER,4,36,37,=,=,=,=,=,4,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,3,600
SA_ATK_COUNTER_L05,SI_GEN_ATK_COUNTER,5,37,38,=,=,=,=,=,5,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L06,SI_GEN_ATK_COUNTER,6,37,38,=,=,=,=,=,6,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L07,SI_GEN_ATK_COUNTER,7,38,39,=,=,=,=,=,7,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L08,SI_GEN_ATK_COUNTER,8,38,39,=,=,=,=,=,8,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,4,600
SA_ATK_COUNTER_L09,SI_GEN_ATK_COUNTER,9,39,40,=,=,=,=,=,9,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,5,600
SA_ATK_COUNTER_L10,SI_GEN_ATK_COUNTER,10,39,40,=,=,=,=,=,10,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4000,=,1,5,600
SA_ATK_COUNTER_L11,SI_GEN_ATK_COUNTER,11,40,41,=,=,=,=,=,11,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L12,SI_GEN_ATK_COUNTER,12,40,41,=,=,=,=,=,12,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L13,SI_GEN_ATK_COUNTER,13,41,42,=,=,=,=,=,13,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L14,SI_GEN_ATK_COUNTER,14,41,42,=,=,=,=,=,14,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,6,600
SA_ATK_COUNTER_L15,SI_GEN_ATK_COUNTER,15,42,43,=,=,=,=,=,15,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,7,600
SA_ATK_COUNTER_L16,SI_GEN_ATK_COUNTER,16,42,43,=,=,=,=,=,16,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,7,600
SA_ATK_COUNTER_L17,SI_GEN_ATK_COUNTER,17,43,44,=,=,=,=,=,17,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,8,600
SA_ATK_COUNTER_L18,SI_GEN_ATK_COUNTER,18,43,44,=,=,=,=,=,18,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,8,600
SA_ATK_COUNTER_L19,SI_GEN_ATK_COUNTER,19,44,45,=,=,=,=,=,19,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,9,600
SA_ATK_COUNTER_L20,SI_GEN_ATK_COUNTER,20,44,45,=,=,=,=,=,20,=,DST_CHRSTATE,=,CHS_STUN,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,5000,=,1,13,600
SA_KNOCK_BACK_L01,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1,3,600
SA_KNOCK_BACK_L02,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,4,=,=,=,=,1,3,600
SA_KNOCK_BACK_L03,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,8,=,=,=,=,1,3,600
SA_KNOCK_BACK_L04,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,16,=,=,=,=,1,3,600
SA_KNOCK_BACK_L05,SI_GEN_KNOCK_BACK,1,=,=,=,=,=,1,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,16,=,=,=,=,1,3,600
SA_FLAMEARROW_BURN_L01,SI_GEN_FRAMEARROW_BURN,1,10,11,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,20,600
SA_FLAMEARROW_BURN_L02,SI_GEN_FRAMEARROW_BURN,1,10,11,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,22,600
SA_FLAMEARROW_BURN_L03,SI_GEN_FRAMEARROW_BURN,1,11,12,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,24,600
SA_FLAMEARROW_BURN_L04,SI_GEN_FRAMEARROW_BURN,1,11,12,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,26,600
SA_FLAMEARROW_BURN_L05,SI_GEN_FRAMEARROW_BURN,1,12,13,=,=,=,=,=,=,=,=,=,=,=,=,=,=,1000,=,=,=,=,=,=,=,=,4,=,=,10000,=,1,29,600
SA_POISON_L01,SI_GEN_POISON,1,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,20,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L02,SI_GEN_POISON,2,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,30,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L03,SI_GEN_POISON,3,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,40,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
SA_POISON_L04,SI_GEN_POISON,4,=,=,=,=,=,=,=,=,=,DST_CHRSTATE,=,CHS_POISON,=,=,=,50,=,=,=,=,=,=,=,=,=,=,=,2000,6000,=,=,=,=
